id,databaseId,createdAt,additions,deletions,closed,closedAt,merged,mergedAt,body,participants,comments,reviews,duration,name,owner
MDExOlB1bGxSZXF1ZXN0MzIyODk5NjI=,32289962,2015-03-31T04:16:01Z,42,33,True,2015-03-31T20:43:28Z,True,2015-03-31T20:43:28Z,"#283

Also changed Story.find to Story.findOne because if you clicked on a link like ""/stories/google"" and there was a ""/stories/google-1"" in the database Story.find would return both and end up sending the user to ""/stories/google"" then ""/stories/google-1"". The user would just see ""/stories/google-1"" since it happens so fast but you can see it in the cli.

Since only 1 result should be returned anyway (`exports.returnIndividualStory`), I figured using findOne would be appropriate.

Quick question: What Is the reason for find using regex on the Story.find?:
 `Story.find({'storyLink' : new RegExp(storyName, 'i')}, function(err, story) {`
",1,5,0,16.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzI2ODAzMTY=,32680316,2015-04-06T14:04:11Z,11,11,True,2015-04-15T06:43:38Z,True,2015-04-15T06:43:38Z,"Should address #277 : The tests were not catching correct color attrs for the CSS challenges.

Going forward - reason seems to be that jquery's .css() returns the _computed_ value for colors - i.e. it's running the tests using rgb(255, 0, 0) instead of ""red"" or hex values. It's also very picky and does want the spaces after the commas - rgb(255,0,0) does not work. (The docs used to say that you can use strings/hex; they have since been corrected.)

http://api.jquery.com/css/#css1

I also changed another test that was looking for ""monospace"" as the font degradation, but the instructions said to use ""Serif."" (Specify how fonts should degrade)

I tested them on my computer and they seemed to work just fine. 
",3,2,0,208.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzI5MjcwNDg=,32927048,2015-04-09T05:53:50Z,91,8,True,2015-04-09T17:50:06Z,True,2015-04-09T17:50:06Z,,1,0,0,11.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzMzMjc3MjI=,33327722,2015-04-15T07:07:19Z,9,8,True,2015-04-19T05:38:56Z,True,2015-04-19T05:38:56Z,"...yleguide. (closes #307)
",1,0,0,94.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzMzMzA2MDU=,33330605,2015-04-15T07:59:33Z,2,2,True,2015-04-22T02:28:14Z,True,2015-04-22T02:28:14Z,,3,0,0,162.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzM1MTQ0ODU=,33514485,2015-04-17T04:54:33Z,1147,411,True,2015-04-17T06:00:58Z,True,2015-04-17T06:00:58Z,"Appears stable.
",4,0,0,1.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzM1MTY3NzA=,33516770,2015-04-17T06:06:49Z,5726,5797,True,2015-04-17T06:07:10Z,True,2015-04-17T06:07:10Z,,5,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzM1OTc4NjM=,33597863,2015-04-18T06:56:13Z,90,4,True,2015-04-20T02:22:55Z,True,2015-04-20T02:22:55Z,"https://github.com/FreeCodeCamp/freecodecamp/issues/211

This should complete and close this issue. If a users post is less than 10 minutes old and belongs to them there will appear an edit button next to the reply button. 
",3,1,0,43.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzM5OTc0NTE=,33997451,2015-04-23T21:14:06Z,1,1,True,2015-04-23T22:48:17Z,True,2015-04-23T22:48:17Z,"Fix for issue #349.
",2,1,0,1.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzM5OTkwNTY=,33999056,2015-04-23T21:32:07Z,1,1,True,2015-04-23T22:49:16Z,True,2015-04-23T22:49:16Z,"...t Found

The old link pointed to another branch.  Updated to point at master.
",2,1,0,1.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQwMDQ5Njg=,34004968,2015-04-23T22:54:40Z,25,11,True,2015-04-24T00:52:20Z,True,2015-04-24T00:52:20Z,"Update README for more detailed instructions on how to contribute.
",2,0,0,1.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQwMDcxMDI=,34007102,2015-04-23T23:33:04Z,42,10,True,2015-04-24T00:15:28Z,True,2015-04-24T00:15:28Z,"Add control-enter functionality to display modal as well as submit completion. Added bonus is to remove event listener. 
Closes issue #353
",2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQwODAxMzg=,34080138,2015-04-24T19:47:44Z,277,190,True,2015-04-24T23:02:16Z,True,2015-04-24T23:02:16Z,"I've refactored the resources.js controller to respond faster by caching the results of most of the utility functions that get id and name info for our content. 

Controllers have been refactored to separate the return from mongo from the data used further down in the functions. 

The sitemap function in resources has been heavily refactored. Returning all users from the database is a massive network request and was blocking the server. The async.js library has been used in favor of repeatedly nested callbacks to make things easier to read.

The privacy route has been restored and permanently redirects to the correct field-guide.

Minor format changes in code for readability as well as linting cleanup to unify style.

Update Make a Person bonfire for more detailed instructions, closes #336
",1,0,0,3.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQwODAyODc=,34080287,2015-04-24T19:49:43Z,2,2,True,2015-04-25T03:58:32Z,True,2015-04-25T03:58:32Z,"Replaced one occurrence of gitter with slack and added an example bit torrent client after someone pointed out in the help section that there was not guide to demonstrate how to do so.
",4,2,0,8.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQwOTM3MzM=,34093733,2015-04-24T23:11:53Z,3,0,True,2015-04-24T23:12:12Z,True,2015-04-24T23:12:12Z,,1,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQwOTM5NTg=,34093958,2015-04-24T23:16:10Z,208,261,True,2015-04-24T23:16:43Z,True,2015-04-24T23:16:43Z,,2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQxMDA1Mzg=,34100538,2015-04-25T04:32:32Z,65,332,True,2015-04-25T04:33:39Z,True,2015-04-25T04:33:39Z,,3,1,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQxMDY5MTc=,34106917,2015-04-25T14:15:46Z,41,36,True,2015-04-26T02:00:40Z,True,2015-04-26T02:00:40Z,"The logic behind the Camper News email notifications now fits these requirements:

> - As a person who posted the story, I want to receive a notification when someone comments on it.
> - As a person who comments on a story, I want to receive a notification if someone replies to my comment.
> - As a person receiving such a notification email, I can see who commented and click a link to go directly to the story.
",3,0,0,11.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQxMDg4MTg=,34108818,2015-04-25T16:29:47Z,60,18,True,2015-04-26T01:14:43Z,True,2015-04-26T01:14:43Z,"Closes #366 
Closes #367 
",2,0,0,8.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQyMjA4OTU=,34220895,2015-04-27T23:31:29Z,233,587,True,2015-04-27T23:41:10Z,True,2015-04-27T23:41:10Z,,2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQzNjcyMzc=,34367237,2015-04-29T14:18:59Z,1,1,True,2015-04-29T14:46:15Z,True,2015-04-29T14:46:15Z,,3,2,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQzODUyNDQ=,34385244,2015-04-29T17:17:26Z,2,2,True,2015-04-30T20:13:40Z,True,2015-04-30T20:13:40Z,"Fixed a typo on nonprofit show.jade
- Line 65 changed ""Nonprofits Projects"" to ""Nonprofit Projects""
",4,3,0,26.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ0Mjk3MzE=,34429731,2015-04-30T05:35:38Z,77,81,True,2015-04-30T05:35:46Z,True,2015-04-30T05:35:46Z,,1,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ0OTcwODM=,34497083,2015-04-30T20:21:38Z,40,2,True,2015-05-05T18:24:41Z,True,2015-05-05T18:24:41Z,"Sorry, my bad. Totally forgot.
",3,1,0,118.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ1MTcxNzk=,34517179,2015-05-01T02:11:08Z,778,1460,True,2015-05-02T04:42:34Z,True,2015-05-02T04:42:34Z,,2,0,0,26.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ1MjQxNjg=,34524168,2015-05-01T06:45:36Z,62,20,True,2015-05-01T07:10:05Z,True,2015-05-01T07:10:05Z,,3,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ1NTEzOTY=,34551396,2015-05-01T17:20:33Z,8,9,True,2015-05-01T17:20:38Z,True,2015-05-01T17:20:38Z,,1,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ1ODA4Mjc=,34580827,2015-05-02T04:32:52Z,13,15,True,2015-05-02T04:32:57Z,True,2015-05-02T04:32:57Z,,1,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ1ODEwNDQ=,34581044,2015-05-02T04:56:40Z,135,37,True,2015-05-02T06:13:08Z,True,2015-05-02T06:13:08Z,"Conflicts:
    views/challengeMap/show.jade
",1,0,0,1.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ2MTA5MzU=,34610935,2015-05-04T00:43:02Z,75,25,True,2015-05-04T20:53:03Z,True,2015-05-04T20:53:03Z,"Fixes link mailed out from ..../stories/... to ..../news/...
",2,0,0,20.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ2MTYzOTI=,34616392,2015-05-04T05:34:43Z,301,34013,True,2015-05-04T20:52:27Z,True,2015-05-04T20:52:27Z,,4,0,0,15.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ3MTAyNTI=,34710252,2015-05-05T10:04:49Z,4,2,True,2015-05-05T19:25:28Z,True,2015-05-05T19:25:28Z,"The instructions for the bonfire Arguments Optional say to return `undefined` when either argument isn't a valid number, but the tests only cover the first argument.

This adds tests for the second argument as well, and fixes a typo.
",3,1,0,9.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ3NDE2Mzc=,34741637,2015-05-05T16:23:42Z,5,6,True,2015-05-05T16:48:32Z,True,2015-05-05T16:48:32Z,,2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ3NDYyMzI=,34746232,2015-05-05T17:14:52Z,3,26,True,2015-05-05T17:17:15Z,True,2015-05-05T17:17:15Z,"...ration as suggested in stackoverflow article. Closes #417
",2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ3Nzc4MzQ=,34777834,2015-05-05T23:32:30Z,84,65,True,2015-05-05T23:42:17Z,True,2015-05-05T23:42:17Z,,1,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ4NjY5ODE=,34866981,2015-05-06T22:26:56Z,32,44,True,2015-05-06T22:27:09Z,True,2015-05-06T22:27:09Z,,2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ5ODI1Mjg=,34982528,2015-05-08T06:00:58Z,377,277,True,2015-05-08T06:25:54Z,True,2015-05-08T06:25:54Z,,2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzQ5ODM2MjM=,34983623,2015-05-08T06:31:34Z,377,277,True,2015-05-08T06:31:59Z,True,2015-05-08T06:31:59Z,,2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzUwMzI0OTI=,35032492,2015-05-08T18:09:58Z,2,1,True,2015-05-09T23:36:31Z,True,2015-05-09T23:36:31Z,"Fixes #431 
",4,0,0,29.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzUwNTgxNDE=,35058141,2015-05-09T00:52:09Z,2,2,True,2015-05-09T23:38:10Z,True,2015-05-09T23:38:10Z,"Clarifies jQuery is a Javascript library, and changes JavaScript to Javascript. Closes #433 
",1,0,0,22.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzUwNzA0Mjk=,35070429,2015-05-09T17:59:14Z,36,7,True,2015-05-09T17:59:21Z,True,2015-05-09T17:59:21Z,,1,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzUwNzA3NDI=,35070742,2015-05-09T18:21:03Z,53,22,True,2015-05-09T18:21:16Z,True,2015-05-09T18:21:16Z,,1,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzUwNzQyMTA=,35074210,2015-05-09T22:53:54Z,50,8,True,2015-05-09T23:41:38Z,True,2015-05-09T23:41:38Z,,2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzUwOTkwNjM=,35099063,2015-05-11T05:38:04Z,96,37,True,2015-05-11T05:38:18Z,True,2015-05-11T05:38:18Z,,2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzU0Njc5NjY=,35467966,2015-05-14T22:14:58Z,100,44,True,2015-05-15T01:31:35Z,True,2015-05-15T01:31:35Z,"Add OSI approved BSD-3-Clause license and update contributors in package.json
",2,0,0,3.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzU0NzgzMDU=,35478305,2015-05-15T01:36:56Z,21,0,True,2015-05-15T01:37:02Z,True,2015-05-15T01:37:02Z,,1,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzU2OTc4Mjc=,35697827,2015-05-19T05:47:30Z,2,1,True,2015-05-21T15:20:13Z,True,2015-05-21T15:20:13Z,"Fixes FreeCodeCamp/freecodecamp#374

I added the following links to Bonfire 19: ""String.slice()"", ""Array.filter()"", ""Array.indexOf()"", and  ""String.concat()"".
",3,2,0,57.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzU3ODk5ODA=,35789980,2015-05-20T01:03:32Z,10,0,True,2015-05-21T15:19:04Z,True,2015-05-21T15:19:04Z,"…rettify bonfire solution formatting.

Before:
![phoenixstormcrow-459-before](https://cloud.githubusercontent.com/assets/2560986/7717148/2e13885a-fe51-11e4-8722-33b36241b10d.png)

After:
![phoenixstormcrow-459-after](https://cloud.githubusercontent.com/assets/2560986/7717147/2e105d24-fe51-11e4-9b91-8cdf421d6719.png)

closes #459 
",3,3,0,38.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzU4Mzc3NzU=,35837775,2015-05-20T14:31:35Z,19,19,True,2015-05-20T14:33:41Z,True,2015-05-20T14:33:41Z,"Same as https://github.com/FreeCodeCamp/freecodecamp/pull/462 but into staging.
",3,1,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzU4OTczMDU=,35897305,2015-05-21T03:37:26Z,10718,4613,True,2015-05-21T07:12:52Z,True,2015-05-21T07:12:52Z,"Updated challenge structure. Bonfire and Courseware no longer have separate controllers.
",3,0,0,3.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzU5NDk0OTg=,35949498,2015-05-21T16:01:28Z,1,1,True,2015-05-21T16:33:48Z,True,2015-05-21T16:33:48Z,"fixed typo on line 97 of seed_data/coursewwares.json
",2,1,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzU5NTExNjg=,35951168,2015-05-21T16:17:08Z,23,11,True,2015-05-22T12:54:01Z,True,2015-05-22T12:54:01Z,"also fixes some linting issues
closes #469
",2,0,0,20.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYwMjY4ODg=,36026888,2015-05-22T12:40:25Z,121,124,True,2015-05-22T12:54:00Z,True,2015-05-22T12:54:00Z,"Closed #472 
",1,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYwODA5MjQ=,36080924,2015-05-23T02:36:37Z,322,108,True,2015-05-23T02:59:52Z,True,2015-05-23T02:59:52Z,,2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYxNzE2NDg=,36171648,2015-05-26T06:00:01Z,8773,7154,True,2015-05-26T06:00:38Z,True,2015-05-26T06:00:38Z,,4,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYyMjMzNTQ=,36223354,2015-05-26T16:58:36Z,1,1,True,2015-05-26T17:02:46Z,True,2015-05-26T17:02:46Z,,3,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYyMzg5MDk=,36238909,2015-05-26T19:52:45Z,1,0,True,2015-05-27T17:30:35Z,True,2015-05-27T17:30:35Z,,3,1,0,21.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYyNjAwNjI=,36260062,2015-05-27T00:52:07Z,1,1,True,2015-05-27T02:11:50Z,True,2015-05-27T02:11:50Z,,3,0,0,1.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYyNzE4NzE=,36271871,2015-05-27T06:07:04Z,1,1,True,2015-05-27T17:29:39Z,True,2015-05-27T17:29:39Z,,3,0,0,11.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYyNzU5MTA=,36275910,2015-05-27T07:28:01Z,4,2,True,2015-05-27T17:28:41Z,True,2015-05-27T17:28:41Z,"Added tests for top and right padding, as they were not present before.
",3,1,0,10.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYzMTg4NDQ=,36318844,2015-05-27T15:52:21Z,2,0,True,2015-05-27T17:27:49Z,True,2015-05-27T17:27:49Z,"More tests added to match description
",3,0,0,1.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYzMjY4NjI=,36326862,2015-05-27T17:14:59Z,8,9,True,2015-05-27T17:26:48Z,True,2015-05-27T17:26:48Z,"Fixed minor grammatical error in test messages for Waypoint: Create an Ordered List.
Issue #645 
",3,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYzMzYwNzI=,36336072,2015-05-27T18:51:25Z,3,3,True,2015-05-27T19:04:01Z,True,2015-05-27T19:04:01Z,"Needs testing
",3,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYzNjY1MDQ=,36366504,2015-05-28T02:16:15Z,22,14,True,2015-05-28T02:16:19Z,True,2015-05-28T02:16:19Z,,1,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzYzOTQ5MTk=,36394919,2015-05-28T11:02:45Z,2,1,True,2015-05-31T03:04:41Z,True,2015-05-31T03:04:41Z,"Prevents the following solution from being correct:

``` javascript
function mutation(arr) {
  var foo = arr[0].toLowerCase().split('').sort();
  var bar = arr[1].toLowerCase().split('').sort();
  var start = foo.indexOf(bar[0]);

  for(var i = 0; i < bar.length; i++)
    if(foo[start + i] !== bar[i]) return false;

  return true;
}
```
",3,0,0,64.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzY0NjQxNTI=,36464152,2015-05-29T00:23:43Z,269,260,True,2015-05-29T00:29:38Z,True,2015-05-29T00:29:38Z,,2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzY0Njc5MDk=,36467909,2015-05-29T01:56:59Z,124,29,True,2015-05-31T03:06:22Z,True,2015-05-31T03:06:22Z,"### To be reviewed
- computer-science.json **spanish translation v0.2**
- get-set-for-free-code-camp.json **spanish translation v0.1** to be checked
",3,0,0,49.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzY0NzEyMDY=,36471206,2015-05-29T03:26:50Z,1,0,True,2015-05-31T03:07:32Z,True,2015-05-31T03:07:32Z,"…be pressed.

Beware of floats (ergo, beware of Bootstrap subtleties)
",3,0,0,47.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzY0ODU1Njc=,36485567,2015-05-29T08:53:25Z,74,20,True,2015-05-31T03:07:50Z,True,2015-05-31T03:07:50Z,"Waypoint ""Say Hello to HTML Elements"" translated into Spanish.

Note: as HTML/CSS track is huge, I'm going to tackle it using baby steps (waypoint to waypoint).
",3,0,0,42.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzY1NTU0NzM=,36555473,2015-05-30T00:10:38Z,1,1,True,2015-05-31T03:09:17Z,True,2015-05-31T03:09:17Z,"When completing 'Make Circular Images with a Border Radius', the sentence is cut off at the comma (see left). This fixes it (see right).
![fcc-border-radius](https://cloud.githubusercontent.com/assets/3090888/7894754/a264c2e2-0670-11e5-9710-85a1c74ba40e.png)

Tested i Firefox 38 and Chromium 43.
",3,2,0,26.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzY1NjY1Mzk=,36566539,2015-05-30T14:43:23Z,2,3,True,2015-05-31T03:11:18Z,True,2015-05-31T03:11:18Z,"This fixes #703.
",3,1,0,12.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzY1NjY3OTI=,36566792,2015-05-30T15:01:57Z,2,2,True,2015-05-31T03:12:30Z,True,2015-05-31T03:12:30Z,"This resolves #701 and makes 'Your placeholder field should have the value of ""cat photo URL""' false until the placeholder contains ""cat photo URL"" as opposed to the previous case-insensitive ""url"".
",3,2,0,12.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzY1NzQ2NDA=,36574640,2015-05-31T00:39:44Z,5,5,True,2015-05-31T03:19:00Z,True,2015-05-31T03:19:00Z,"Fixes #763 and similar issues in these challenges:
- [Use CSS Selectors to Style Elements](http://www.freecodecamp.com/challenges/waypoint-use-css-selectors-to-style-elements)
- [Use a CSS Class to Style an Element](http://www.freecodecamp.com/challenges/waypoint-use-a-css-class-to-style-an-element)
- [Turn an Image into a Link](http://www.freecodecamp.com/challenges/waypoint-turn-an-image-into-a-link)
- [Create a Bulleted Unordered List](http://www.freecodecamp.com/challenges/waypoint-create-a-bulleted-unordered-list)
- [Create an Ordered List](http://www.freecodecamp.com/challenges/waypoint-create-an-ordered-list)
",3,1,0,2.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzY1NzQ3NzY=,36574776,2015-05-31T00:56:18Z,2,0,True,2015-05-31T03:19:40Z,True,2015-05-31T03:19:39Z,"Fixes #753.
~~I could make individual checks for each margin side instead of one for the 40px margins and one for the 20px margins if that would be better?~~
EDIT: I realized that the padding version of this challenge used 4 separate checks, so used that layout.
",3,0,0,2.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzY1NzUxNjY=,36575166,2015-05-31T01:36:56Z,1,1,True,2015-05-31T03:21:08Z,True,2015-05-31T03:21:08Z,"Now checks for labels with input fields of type 'checkbox' instead of just checking for labels.
",3,1,0,1.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzY1ODYwODA=,36586080,2015-05-31T17:48:53Z,38,35,True,2015-05-31T20:42:39Z,True,2015-05-31T20:42:39Z,"...and a grammar fix.

I was not sure how to handle the commits, so they ended up being per challenge instead of one commit per issue over all challenges (e.g. one commit for all moves to .hasClass() and one for all the grammar fixes). Rebasing it to the latter would be a huge hassle, but I could do it if you think it would look better.

edit(berks):
closes #776 

Edit 2:
...and #769 (unless you prefer ""a Margin"" to ""Margins"")
",3,3,0,2.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzY4OTg3MDA=,36898700,2015-06-04T03:07:46Z,1,1,True,2015-06-04T07:17:56Z,True,2015-06-04T07:17:56Z,"Fixes the iPhone from covering up the code editor but still keeps the iPhone above the footer.
closes #830 
",3,3,0,4.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzcwMDIyODk=,37002289,2015-06-05T05:35:47Z,2,2,True,2015-06-08T04:55:08Z,True,2015-06-08T04:55:08Z,"Ref: #841 

The current expression on the site now works but the dot/period isn't escaped which is causing the challenge to pass that step if any characters (except line breaks) are in front of the word ""blue-text""

So to fix this I just escaped the dot/period and changed the format to literal notation.
",3,3,0,71.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzcwMjc2MTk=,37027619,2015-06-05T12:42:55Z,2,0,True,2015-06-09T20:07:24Z,True,2015-06-09T20:07:24Z,"Users searching for just occurrence of target and not the position(in this case the ending of the string) in this bonfire can pass the tests. So , currently this code pass the tests

```
function end(str, target) {
  return str.split(target) != str;
}
```

Added tests to fix this flaw.
",3,1,0,103.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzcwODkyNzg=,37089278,2015-06-06T11:40:27Z,1,1,True,2015-06-06T17:51:05Z,True,2015-06-06T17:51:05Z,"Changed ""Click the gear next the JavaScript."" to ""Click the gear next to the JavaScript.""
Fixes https://github.com/FreeCodeCamp/freecodecamp/issues/850
",2,1,0,6.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzcxMDEwNzQ=,37101074,2015-06-07T04:05:20Z,2,3,True,2015-06-08T04:52:51Z,True,2015-06-08T04:52:51Z,"Ref #845 
",3,1,0,24.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzcyMTY5ODY=,37216986,2015-06-09T03:38:02Z,2,2,True,2015-06-09T19:54:30Z,True,2015-06-09T19:54:30Z,"Ref: #864 

The `ul` and `li` opening tags will now return true if a class happens to be added to either of them.
",3,2,0,16.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0MzczMDQ2MTQ=,37304614,2015-06-09T21:56:38Z,2,1,True,2015-06-11T05:52:03Z,True,2015-06-11T05:52:03Z,"- Add link for slack channel
- Add alert message in top of first bonfire challenge to warn about outdated video
",3,1,0,31.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0Mzc2MzQ2OTQ=,37634694,2015-06-14T01:55:30Z,1,1,True,2015-06-16T03:35:46Z,True,2015-06-16T03:35:46Z,,2,1,0,49.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0Mzc2MzYwNTM=,37636053,2015-06-14T04:28:54Z,2,1,True,2015-06-16T03:37:01Z,True,2015-06-16T03:37:01Z,"This bonfire ""Missing letters""seems to be missing an important MDN link to ""String.fromCharCode()"", which is needed to get the missing character to return for the test. Since the missing character is obviously not in the string supplied, you cannot get the character code for it from the string.
",2,1,0,47.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0Mzc3MDQyMjM=,37704223,2015-06-15T15:31:26Z,4,0,True,2015-06-19T23:00:45Z,True,2015-06-19T23:00:45Z,"This adds more test cases to the 'Convert HTML Entities'-bonfire. The new test cases now checks for all the characters instead of just '&', and they also check that mutlitple characters in a string is converted, preventing solutions which would only convert the first character, like this one:

``` javascript
function converter(m) {
    switch(m) {
        case '&':
            return ""&amp;"";
        case '<':
            return ""&lt;"";
        case '>':
            return ""&gt;"";
        case '""':
            return ""&quot;"";
        case ""'"":
            return ""&apos;"";
    }
}

function convert(str) {
    return str.replace(/([&<>""'])/, converter);
}
```
",3,0,0,103.0,freeCodeCamp,freeCodeCamp
